id,org_name,branch,level_1_code,level_1_value,level_2_code,level_2_value,level_3_code,level_3_value,parent_org_id,parent_org_name,top_org_id,top_org_name,province_code,city_code,district_code,create_time,enabled,address
C1123433001424,宁波鄞州农村商业银行股份有限公司月湖支行,分支机构,C,银行业存款类金融机构,1,银行,1234,宁波鄞州农村商业银行股份有限公司,C1123433000016,宁波鄞州农村商业银行股份有限公司,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330203,2010/5/10,正常,宁波市海曙区镇明路296号
C1123433001436,宁波鄞州农村商业银行股份有限公司城西支行,分支机构,C,银行业存款类金融机构,1,银行,1234,宁波鄞州农村商业银行股份有限公司,C1123433000016,宁波鄞州农村商业银行股份有限公司,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330203,2010/5/10,正常,宁波市海曙区环城西路南段487号、489号
C1123433001448,宁波鄞州农村商业银行股份有限公司江北支行,分支机构,C,银行业存款类金融机构,1,银行,1234,宁波鄞州农村商业银行股份有限公司,C1123433000016,宁波鄞州农村商业银行股份有限公司,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330205,2010/5/10,正常,宁波市江北区大庆南路35、37、39号
C1123433001451,宁波鄞州农村商业银行股份有限公司中河支行,分支机构,C,银行业存款类金融机构,1,银行,1234,宁波鄞州农村商业银行股份有限公司,C1123433000016,宁波鄞州农村商业银行股份有限公司,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330212,2010/5/10,正常,宁波市鄞州区嵩江东路669号（君度大厦）
C1123433001463,宁波鄞州农村商业银行股份有限公司高新区支行,分支机构,C,银行业存款类金融机构,1,银行,1234,宁波鄞州农村商业银行股份有限公司,C1123433000016,宁波鄞州农村商业银行股份有限公司,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330212,2010/5/10,正常,宁波市高新区江南路1126、1132、1136、1142号、皇冠花园92号
C1123433001475,宁波鄞州农村商业银行股份有限公司高新区支行民安分理处,分支机构,C,银行业存款类金融机构,1,银行,1234,宁波鄞州农村商业银行股份有限公司,C1123433001463,宁波鄞州农村商业银行股份有限公司高新区支行,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330212,2010/5/10,正常,宁波市民安路527-529号
C1123433001487,宁波鄞州农村商业银行股份有限公司宁穿支行新天地分理处,分支机构,C,银行业存款类金融机构,1,银行,1234,宁波鄞州农村商业银行股份有限公司,C1123433001386,宁波鄞州农村商业银行股份有限公司宁穿支行,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330212,2010/5/10,正常,沧海路743、745、747、749、751、753、755号，民安路881、883号
C1123433001499,宁波鄞州农村商业银行股份有限公司北仑支行,分支机构,C,银行业存款类金融机构,1,银行,1234,宁波鄞州农村商业银行股份有限公司,C1123433000016,宁波鄞州农村商业银行股份有限公司,A1000133016279,中国人民银行北仑支行,330000,330200,330206,2010/5/10,正常,宁波市北仑区新碶长江路383号-397号(单号)
C1123433001509,宁波鄞州农村商业银行股份有限公司邱隘支行邱一分理处,分支机构,C,银行业存款类金融机构,1,银行,1234,宁波鄞州农村商业银行股份有限公司,C1123433000283,宁波鄞州农村商业银行股份有限公司邱隘支行,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330212,2010/7/12,正常,宁波市鄞州区邱隘镇文卫东路24号、26号、28号
C1123433001510,宁波鄞州农村商业银行股份有限公司东钱湖支行钱湖人家分理处,分支机构,C,银行业存款类金融机构,1,银行,1234,宁波鄞州农村商业银行股份有限公司,C1123433000131,宁波鄞州农村商业银行股份有限公司东钱湖支行,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330212,2011/7/6,正常,宁波东钱湖旅游度假区钱湖人家三期商业街333、335号
C1123433001521,宁波鄞州农村商业银行股份有限公司洞桥支行文卫路分理处,分支机构,C,银行业存款类金融机构,1,银行,1234,宁波鄞州农村商业银行股份有限公司,C1123433001119,宁波鄞州农村商业银行股份有限公司洞桥支行,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330203,2011/7/6,正常,洞桥镇王家桥村洞桥中街88号
C1123433001532,宁波鄞州农村商业银行股份有限公司宁波鄞州市民中心分理处,分支机构,C,银行业存款类金融机构,1,银行,1234,宁波鄞州农村商业银行股份有限公司,C1123433000016,宁波鄞州农村商业银行股份有限公司,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330212,2012/2/8,正常,宁波市鄞州区蕙江路567号一楼
C1123433001543,宁波鄞州农村商业银行股份有限公司首南支行天童南路分理处,分支机构,C,银行业存款类金融机构,1,银行,1234,宁波鄞州农村商业银行股份有限公司,C1123433000675,宁波鄞州农村商业银行股份有限公司首南支行,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330212,2012/2/8,正常,宁波市鄞州区首南街道句章东路1020号
C1123433001554,宁波鄞州农村商业银行股份有限公司首南支行南裕分理处,分支机构,C,银行业存款类金融机构,1,银行,1234,宁波鄞州农村商业银行股份有限公司,C1123433000675,宁波鄞州农村商业银行股份有限公司首南支行,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330212,2012/6/18,正常,宁波市鄞州区学士路1021、1023、1025号
C1123433001565,宁波鄞州农村商业银行股份有限公司邱隘支行镇中路分理处,分支机构,C,银行业存款类金融机构,1,银行,1234,宁波鄞州农村商业银行股份有限公司,C1123433000283,宁波鄞州农村商业银行股份有限公司邱隘支行,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330212,2012/10/10,正常,宁波市鄞州区邱隘镇镇中路111号
C1123433001576,宁波鄞州农村商业银行股份有限公司中河支行堇山路分理处,分支机构,C,银行业存款类金融机构,1,银行,1234,宁波鄞州农村商业银行股份有限公司,C1123433001451,宁波鄞州农村商业银行股份有限公司中河支行,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330212,2013/3/4,正常,宁波市鄞州区堇山中路166号
C1123433001587,宁波鄞州农村商业银行股份有限公司高桥支行通途西路分理处,分支机构,C,银行业存款类金融机构,1,银行,1234,宁波鄞州农村商业银行股份有限公司,C1123433000749,宁波鄞州农村商业银行股份有限公司高桥支行,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330203,2013/5/2,正常,高桥镇长乐村（通途西路南边）
C1123433001598,宁波鄞州农村商业银行股份有限公司潘火支行殷家花园分理处,分支机构,C,银行业存款类金融机构,1,银行,1234,宁波鄞州农村商业银行股份有限公司,C1123433000333,宁波鄞州农村商业银行股份有限公司潘火支行,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330212,2013/8/6,正常,宁波市鄞州区永达路1552、1554、1556、1558号
C1123433001601,宁波鄞州农村商业银行股份有限公司东吴支行工业区分理处,分支机构,C,银行业存款类金融机构,1,银行,1234,宁波鄞州农村商业银行股份有限公司,C1123433000206,宁波鄞州农村商业银行股份有限公司东吴支行,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330212,2014/4/1,正常,宁波市鄞州区东吴镇同心路与东吴中路交叉口
C1123433001612,宁波鄞州农村商业银行股份有限公司中河支行钱湖北路分理处,分支机构,C,银行业存款类金融机构,1,银行,1234,宁波鄞州农村商业银行股份有限公司,C1123433001451,宁波鄞州农村商业银行股份有限公司中河支行,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330212,2014/4/25,正常,宁波市鄞州区钱湖北路885号
C1123433001623,宁波鄞州农村商业银行股份有限公司彩虹支行彩虹南路分理处,分支机构,C,银行业存款类金融机构,1,银行,1234,宁波鄞州农村商业银行股份有限公司,C1123433001309,宁波鄞州农村商业银行股份有限公司彩虹支行,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330212,2014/5/27,正常,彩虹南路56号
C1123433001634,宁波鄞州农村商业银行股份有限公司宁穿支行东外环市场分理处,分支机构,C,银行业存款类金融机构,1,银行,1234,宁波鄞州农村商业银行股份有限公司,C1123433001386,宁波鄞州农村商业银行股份有限公司宁穿支行,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330212,2014/7/24,正常,宁波市鄞州区五乡工业园区内（通途路与东外环交叉口）
C1157733000016,宁波奉化罗蒙村镇银行有限责任公司,总部,C,银行业存款类金融机构,1,银行,1577,宁波奉化罗蒙村镇银行有限责任公司,,,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2011/4/12,正常,浙江省宁波市奉化区溪口镇中兴中路257号
C1157733000027,宁波奉化罗蒙村镇银行有限责任公司城区支行,分支机构,C,银行业存款类金融机构,1,银行,1577,宁波奉化罗蒙村镇银行有限责任公司,C1157733000016,宁波奉化罗蒙村镇银行有限责任公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2013/6/24,正常,浙江省宁波市奉化区岳林街道桥东岸路210号
C1160733000011,宁波市海曙国民村镇银行有限责任公司,总部,C,银行业存款类金融机构,1,银行,1607,宁波市海曙国民村镇银行有限责任公司,,,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330203,2011/5/16,正常,宁波市海曙区集士港镇商贸路8号
C1160733000022,宁波市鄞州国民村镇银行有限责任公司石碶支行,分支机构,C,银行业存款类金融机构,1,银行,1607,宁波市海曙国民村镇银行有限责任公司,C1160733000011,宁波市海曙国民村镇银行有限责任公司,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330212,2013/12/27,正常,宁波市鄞州区石碶街道雅戈尔大道379号、381号
C1173633000014,宁波宁海西店中银富登村镇银行有限责任公司,总部,C,银行业存款类金融机构,1,银行,1736,宁波宁海西店中银富登村镇银行有限责任公司,,,A1000133000645,中国人民银行宁海县支行,330000,330200,330226,2011/11/11,正常,宁海县西店镇滨海路115号
C1173633000025,宁波宁海西店中银富登村镇银行有限责任公司城区支行,分支机构,C,银行业存款类金融机构,1,银行,1736,宁波宁海西店中银富登村镇银行有限责任公司,C1173633000014,宁波宁海西店中银富登村镇银行有限责任公司,A1000133000645,中国人民银行宁海县支行,330000,330200,330226,2013/5/10,正常,宁海县桃源街道气象北路600号
C1173733000016,宁波慈溪中银富登村镇银行有限责任公司,总部,C,银行业存款类金融机构,1,银行,1737,宁波慈溪中银富登村镇银行有限责任公司,,,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2011/11/11,正常,慈溪市龙山镇施公山村仙境路2号-10号、三北路311号
C1173733000027,宁波慈溪中银富登村镇银行有限责任公司白沙路支行,分支机构,C,银行业存款类金融机构,1,银行,1737,宁波慈溪中银富登村镇银行有限责任公司,C1173733000016,宁波慈溪中银富登村镇银行有限责任公司,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2013/6/25,正常,慈溪市北二环东路1588号
C1173833000018,宁波江北富民村镇银行股份有限公司,总部,C,银行业存款类金融机构,1,银行,1738,宁波江北富民村镇银行股份有限公司,,,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330205,2011/11/11,正常,宁波市江北区慈城镇民权路18号
C1173933000010,宁波北仑中银富登村镇银行股份有限公司,总部,C,银行业存款类金融机构,1,银行,1739,宁波北仑中银富登村镇银行股份有限公司,,,A1000133016279,中国人民银行北仑支行,330000,330200,330206,2011/11/11,正常,宁波市北仑区新大路837-847号
C1174933000011,宁波镇海中银富登村镇银行有限公司,总部,C,银行业存款类金融机构,1,银行,1749,宁波镇海中银富登村镇银行有限公司,,,A1000133016279,中国人民银行北仑支行,330000,330200,330211,2011/11/22,正常,宁波市镇海区骆驼街道慈海北路78、80、82、86号
C1180033000010,宁海中银富登村镇银行有限公司,总部,C,银行业存款类金融机构,1,银行,1800,宁海中银富登村镇银行有限公司,,,A1000133000645,中国人民银行宁海县支行,330000,330200,330226,2012/1/19,正常,宁波市宁海县梅林街道梅林北路125号
C1180033000021,宁海中银富登村镇银行有限公司长街支行,分支机构,C,银行业存款类金融机构,1,银行,1800,宁海中银富登村镇银行有限公司,C1180033000010,宁海中银富登村镇银行有限公司,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330226,2018/9/14,正常,宁海县长街镇东兴中路136号
C1187333000013,宁波东海银行股份有限公司象山支行,分支机构,C,银行业存款类金融机构,1,银行,1873,宁波东海银行股份有限公司,C1187333000137,宁波东海银行股份有限公司,A1000133000633,中国人民银行象山县支行,330000,330200,330225,2012/5/9,正常,浙江省象山县丹东街道天安路153-161号
C1187333000024,宁波东海银行股份有限公司西周支行,分支机构,C,银行业存款类金融机构,1,银行,1873,宁波东海银行股份有限公司,C1187333000137,宁波东海银行股份有限公司,A1000133000633,中国人民银行象山县支行,330000,330200,330225,2010/5/10,正常,浙江象山西周西瀛大街48号
C1187333000035,宁波东海银行股份有限公司石浦支行,分支机构,C,银行业存款类金融机构,1,银行,1873,宁波东海银行股份有限公司,C1187333000137,宁波东海银行股份有限公司,A1000133000633,中国人民银行象山县支行,330000,330200,330225,2010/5/10,正常,浙江象山石浦金山路121号
C1187333000046,宁波东海银行股份有限公司港北支行,分支机构,C,银行业存款类金融机构,1,银行,1873,宁波东海银行股份有限公司,C1187333000137,宁波东海银行股份有限公司,A1000133000633,中国人民银行象山县支行,330000,330200,330225,2010/5/10,正常,浙江象山石浦渔港中路307号
C1187333000057,宁波东海银行股份有限公司爵溪支行,分支机构,C,银行业存款类金融机构,1,银行,1873,宁波东海银行股份有限公司,C1187333000137,宁波东海银行股份有限公司,A1000133000633,中国人民银行象山县支行,330000,330200,330225,2010/5/10,正常,浙江象山爵溪新瀛路36号
C1187333000068,宁波东海银行股份有限公司城西支行,分支机构,C,银行业存款类金融机构,1,银行,1873,宁波东海银行股份有限公司,C1187333000137,宁波东海银行股份有限公司,A1000133000633,中国人民银行象山县支行,330000,330200,330225,2010/5/10,正常,浙江象山丹城靖南西路194号
C1187333000091,宁波东海银行股份有限公司华严社区支行,分支机构,C,银行业存款类金融机构,1,银行,1873,宁波东海银行股份有限公司,C1187333000137,宁波东海银行股份有限公司,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330212,2014/7/30,正常,宁波市鄞州区华严街35号
C1187333000104,宁波东海银行股份有限公司慈溪支行,分支机构,C,银行业存款类金融机构,1,银行,1873,宁波东海银行股份有限公司,C1187333000137,宁波东海银行股份有限公司,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2014/7/30,正常,宁波慈溪市新城大道北路1718号
C1187333000115,宁波东海银行股份有限公司海曙支行,分支机构,C,银行业存款类金融机构,1,银行,1873,宁波东海银行股份有限公司,C1187333000137,宁波东海银行股份有限公司,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330203,2015/5/5,正常,宁波市海曙区解放南路9号、11号
C1187333000126,宁波东海银行股份有限公司皇冠社区支行,分支机构,C,银行业存款类金融机构,1,银行,1873,宁波东海银行股份有限公司,C1187333000137,宁波东海银行股份有限公司,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330204,2016/7/25,正常,浙江省宁波市广贤路257号
C1187333000137,宁波东海银行股份有限公司,总部,C,银行业存款类金融机构,1,银行,1873,宁波东海银行股份有限公司,,,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330212,2010/5/10,正常,宁波市鄞州区和济街181号1幢4、5、6、7层，宁波市鄞州区民安东路292号，宁波市鄞州区鼎泰路355号
C1187333000148,宁波东海银行股份有限公司常青藤社区支行,分支机构,C,银行业存款类金融机构,1,银行,1873,宁波东海银行股份有限公司,C1187333000137,宁波东海银行股份有限公司,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330212,2016/12/23,正常,浙江省宁波市鄞州区朝晖路404号
C1196033000018,兆丰国际商业银行股份有限公司宁波分行,分支机构,C,银行业存款类金融机构,1,银行,1960,兆丰国际商业银行股份有限公司,C1196032000016,兆丰国际商业银行股份有限公司苏州分行,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330204,2015/5/5,正常,宁波市江东区中山东路1880号
C1226533000015,宁波海曙浦发村镇银行股份有限公司,总部,C,银行业存款类金融机构,1,银行,2265,宁波海曙浦发村镇银行股份有限公司,,,A1000133000227,中国人民银行宁波市中心支行,330000,330200,330203,2013/6/27,正常,宁波市海曙区丽园北路755号
C1236533000017,象山中银富登村镇银行有限公司,总部,C,银行业存款类金融机构,1,银行,2365,象山中银富登村镇银行有限公司,,,A1000133000633,中国人民银行象山县支行,330000,330200,330225,2013/9/5,正常,宁波市象山县爵溪街道新瀛路19号
C1236533000028,象山中银富登村镇银行有限公司丹城支行,分支机构,C,银行业存款类金融机构,1,银行,2365,象山中银富登村镇银行有限公司,C1236533000017,象山中银富登村镇银行有限公司,A1000133000633,中国人民银行象山县支行,330000,330200,330225,2016/7/29,正常,浙江省宁波市象山县丹东街道靖南大街444号
C1236533000039,象山中银富登村镇银行有限公司石浦支行,分支机构,C,银行业存款类金融机构,1,银行,2365,象山中银富登村镇银行有限公司,C1236533000017,象山中银富登村镇银行有限公司,A1000133000633,中国人民银行象山县支行,330000,330200,330225,2016/7/29,正常,浙江省宁波市象山县石浦镇大庆路53号
C1249533000012,宁波奉化农村商业银行股份有限公司,总部,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,,,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2010/5/10,正常,奉化区中山路27号
C1249533000023,宁波奉化农村商业银行股份有限公司跸驻支行,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/23,正常,奉化市溪口镇下跸驻村
C1249533000034,宁波奉化农村商业银行股份有限公司大桥支行,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,宁波市奉化区溆浦南路1号、3号
C1249533000045,宁波奉化农村商业银行股份有限公司岳林支行舒家分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市中山东路618号
C1249533000056,宁波奉化农村商业银行股份有限公司大桥支行奉中分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化区锦屏街道宝化路118号
C1249533000067,宁波奉化农村商业银行股份有限公司岳林支行新丰分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市新丰路86号
C1249533000078,宁波奉化农村商业银行股份有限公司西坞支行,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市西坞街道西坞南路87号
C1249533000089,宁波奉化农村商业银行股份有限公司西坞支行尚桥分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化区西坞街道尚桥村
C1249533000090,宁波奉化农村商业银行股份有限公司西坞支行西街分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市西坞街道老祠堂路28号
C1249533000103,宁波奉化农村商业银行股份有限公司西坞支行镇南分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市西坞街道西坞南路39号
C1249533000114,宁波奉化农村商业银行股份有限公司西坞支行白杜分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市西坞街道白杜村后中畈36号
C1249533000125,宁波奉化农村商业银行股份有限公司江口支行,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市江口街道江宁路94号
C1249533000147,宁波奉化农村商业银行股份有限公司江口支行南浦分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市江口街道南浦村南渡街
C1249533000158,宁波奉化农村商业银行股份有限公司江口支行汇源分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化区开发区汇茂路215、217、219、221号
C1249533000169,宁波奉化农村商业银行股份有限公司方桥支行,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市江口街道新建东路29号
C1249533000170,宁波奉化农村商业银行股份有限公司萧王庙支行,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市萧王庙街道岭东西路33号
C1249533000181,宁波奉化农村商业银行股份有限公司萧王庙支行滕头分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市萧王庙街道滕头村四明路377号
C1249533000192,宁波奉化农村商业银行股份有限公司萧王庙支行棠云分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市萧王庙街道棠岙村西江
C1249533000205,宁波奉化农村商业银行股份有限公司溪口支行畸山分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市溪口街道畸山夏宇路110号
C1249533000216,宁波奉化农村商业银行股份有限公司溪口支行,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市溪口街道中兴中路38号
C1249533000227,宁波奉化农村商业银行股份有限公司溪口支行东岙分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市溪口镇东岙村前阊门116号
C1249533000238,宁波奉化农村商业银行股份有限公司溪口支行董村分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市溪口镇董村
C1249533000249,宁波奉化农村商业银行股份有限公司溪口支行菜场分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市溪口镇经堂南路100号
C1249533000250,宁波奉化农村商业银行股份有限公司溪口支行班溪分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市溪口镇班溪村惠民路12号
C1249533000261,宁波奉化农村商业银行股份有限公司溪口支行岩头分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市溪口镇岩头村下秧田30号
C1249533000272,宁波奉化农村商业银行股份有限公司尚田支行,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市尚田镇开城西街8号
C1249533000283,宁波奉化农村商业银行股份有限公司尚田支行葛岙分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,尚田镇开城西街28、30、32、36、38号
C1249533000294,宁波奉化农村商业银行股份有限公司尚田支行楼岩分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市尚田镇楼岩村前大路119号
C1249533000307,宁波奉化农村商业银行股份有限公司大堰支行,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市大堰镇大名路6号
C1249533000318,宁波奉化农村商业银行股份有限公司大堰支行万竹分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市大堰镇万竹万兴路106号
C1249533000329,宁波奉化农村商业银行股份有限公司大堰支行董李分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,春化市大堰镇董家村灯枫路4号
C1249533000330,宁波奉化农村商业银行股份有限公司莼湖支行,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市莼湖镇直街160号
C1249533000341,宁波奉化农村商业银行股份有限公司莼湖支行后琅分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市莼湖镇冒头村里横87号
C1249533000352,宁波奉化农村商业银行股份有限公司莼湖支行直街分理处,分支机构,C,银行业存款类金融机构,1,银行,2495,宁波奉化农村商业银行股份有限公司,C1249533000012,宁波奉化农村商业银行股份有限公司,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2014/9/24,正常,奉化市莼湖镇直街47号
